,Label,PrawnID,Avg_Length,Std_Length,Uncertainty,Length_1,Length_2,Length_3,BoundingBox_1,BoundingBox_2,BoundingBox_3,Angle_1,Angle_2,Angle_3,Scale_1,Scale_2,Scale_3,Global_Uncertainty
700,carapace:undistorted_GX010155_78_1170.jpg_gamma,Prawn_0,36.14566666666666,4.099094235993549,2.366613160584519,30.792,40.748,36.897,"(2403.9998456, 1879.9943016, 216.9992872, 116.9995056)","(2403.993034499999, 1847.9938079, 268.9986799, 148.9962523)","(2412.012684, 1818.005481, 246.99867, 151.002633)",-151.763,-151.091,-148.627,79.624,75.133,78.09,0.2942581907953586
719,carapace:undistorted_GX010156_53_629.jpg_gamma,Prawn_0,36.216,1.812265065233746,1.046311723255658,38.209,33.824,36.615,"(3351.9816567, 427.9993203000001, 109.003003, 304.9973259)","(3360.00973, 428.0024805, 89.000568, 236.9997555)","(3329.9837076, 425.9985972, 103.0030584, 246.997872)",70.442,69.55,67.479,84.433,74.465,72.732,0.2942581907953586
728,carapace:undistorted_GX010157_68_883,Prawn_0,32.98833333333334,3.186993393292319,1.840011493522879,32.654,37.048,29.263,"(4299.9857904, 1127.9958554, 144.9968544, 192.9983982)","(4303.981650999999, 1079.9973132, 133.0013456, 224.9976858)","(4295.9801494, 1103.9987584, 108.997534, 187.0009614)",-126.87,-120.51,-120.141,73.498,70.178,73.498,0.2942581907953586
737,carapace:undistorted_GX010157_159_2240.jpg_gamma,Prawn_0,30.46066666666667,1.547552332627955,0.8934797558277833,29.216,29.524,32.642,"(1435.996053, 983.9959434000001, 189.0025839, 104.9989842)","(1428.0062544, 995.9997530999999, 204.9985608, 103.0014249)","(1398.0081018, 984.0016130999999, 210.9984321, 126.9982029)",-28.951,-26.565,-30.964,73.539,77.253,75.027,0.2942581907953586
738,carapace:undistorted_GX010157_159_2240.jpg_gamma,Prawn_1,33.719,1.135901697624695,0.6558131508965708,32.124,34.682,34.351,"(4287.9929049, 860.0018355, 113.0000274, 208.997838)","(4254.0059727, 834.0002120999999, 150.9987138, 222.9985098)","(4284.0191919, 828.0054747, 108.9992256, 234.9995694)",-118.301,-124.046,-114.775,73.539,77.253,75.027,0.2942581907953586
747,carapace:undistorted_GX010157_160_2259,Prawn_0,31.28533333333333,1.454736020344891,0.8398922329459676,32.07,32.54,29.246,"(2100.015309, 552.0003404999999, 193.002656, 141.002785)","(2124.0146268, 545.9996322, 174.9981024, 163.001322)","(2136.010968, 563.998137, 168.998445, 151.001208)",-36.098,-42.955,-41.76,74.095,73.062,77.01,0.2942581907953586
748,carapace:undistorted_GX010157_160_2259,Prawn_1,37.69366666666667,1.003198329787727,0.5791968257535273,36.279,38.308,38.494,"(4856.0307005, 940.0062174999999, 161.0010255, 217.0020265)","(4878.028267199999, 954.0070649999999, 144.9988452, 241.0023132)","(4860.016389, 930.003564, 174.997524, 241.002795)",-126.529,-120.964,-125.942,74.095,73.062,77.01,0.2942581907953586
761,carapace:undistorted_GX010157_173_2554.jpg_gamma,Prawn_0,31.237,3.132587109722568,1.808600011058277,26.881,32.716,34.114,"(1199.9988, 2207.9972, 192.9994, 52.9988)","(1179.9965884, 2215.992404, 229.002447, 73.0016098)","(1120.0013604, 2188.0010412, 261.0009479999999, 76.99805879999998)",15.154,17.526,16.294,74.0,73.082,79.404,0.2942581907953586
770,carapace:undistorted_GX010157_174_2582.jpg_gamma,Prawn_0,38.113,1.808988114941609,1.044419775122372,35.889,38.13,40.32,"(1515.9989163, 1871.9930766, 261.0010701, 33.0001353)","(1483.996528, 1871.9928094, 288.9972106, 37.0009598)","(1487.9989152, 1865.9996208, 288.9987408, 19.001304)",-7.017,-7.125,-3.576,72.993,76.118,71.568,0.2942581907953586
779,carapace:undistorted_GX010157_177_2665.jpg_gamma,Prawn_0,37.30433333333333,1.743332122370517,1.00651327013754,38.944,38.079,34.89,"(1511.9944774, 1601.9993907, 60.9999369, 271.0019318)","(1517.9989245, 1583.9991951, 67.0002747, 271.0011111)","(1503.9939848, 1575.9889758, 68.9994922, 269.000547)",-102.529,-103.736,-104.237,71.021,72.993,79.246,0.2942581907953586
788,carapace:undistorted_GX010157_272_4575.jpg_gamma,Prawn_0,41.50166666666667,2.353745997813319,1.358935885441524,44.346,41.577,38.582,"(1584.009, 227.999325, 320.999525, 17.000425)","(1583.9971281, 243.997272, 316.9987002, 12.9984831)","(1584.0026676, 228.0031555, 294.9978985, 6.9967206)",-177.138,-177.825,-178.831,72.25,76.059,76.217,0.2942581907953586
789,carapace:undistorted_GX010157_272_4575.jpg_gamma,Prawn_1,26.74233333333333,1.401218834523081,0.8089940713054745,28.581,25.183,26.463,"(1876.0146, 1872.01195, 176.99805, 109.003575)","(1875.995235, 1907.9932563, 169.003098, 92.99733930000001)","(1878.0021234, 1914.0070342, 175.0018537, 102.9996538)",31.535,28.706,30.379,72.25,76.059,76.217,0.2942581907953586
802,carapace:undistorted_GX010157_293_5205.jpg_gamma,Prawn_0,29.08333333333333,3.803174229800971,2.195763665350638,25.396,27.536,34.318,"(4587.9949909, 823.9981711, 168.9993322, 105.0002296)","(4607.9770816, 827.9994704000001, 174.998204, 145.0020272)","(4565.9706622, 785.9925413999999, 204.9976726, 168.9973676)",-31.759,-39.611,-39.472,77.801,82.024,77.006,0.2942581907953586
803,carapace:undistorted_GX010157_293_5205.jpg_gamma,Prawn_1,41.357,1.947333732739889,1.124293654799414,40.043,39.918,44.11,"(3048.0019969, 2508.0008161, 300.9965088, 84.99759250000001)","(3035.987121600001, 2519.9905424, 318.9995384, 78.99731440000001)","(2975.9815766, 2495.9877774, 324.9961224, 102.995525)",15.642,13.782,17.475,77.801,82.024,77.006,0.2942581907953586
812,carapace:undistorted_GX010161_54_676.jpg_gamma.jpg_gamma,Prawn_0,33.28533333333333,0.9197352276002522,0.5310093812381873,32.396,32.908,34.552,"(3764.0088695, 1052.0045976, 149.0015087, 252.9967495)","(3719.9801184, 1025.9963544, 168.9993648, 241.0003584)","(3714.004256, 989.9982235000001, 168.998643, 246.9973535)",-59.574,-55.008,-55.67,90.211,89.022,86.215,0.2942581907953586
821,carapace:undistorted_GX010161_136_2267.jpg_gamma.jpg_gamma,Prawn_0,47.38733333333334,3.039618104667464,1.75492433096342,43.106,49.862,49.194,"(1264.0022746, 1563.9990306, 336.9974554, 116.9970856)","(1265.9977666, 1547.999236, 336.9978738, 120.997814)","(1260.0037857, 1524.0038912, 376.9974458999999, 120.9963711)",-160.953,-160.346,-162.3,82.462,71.554,80.231,0.2942581907953586
834,carapace:undistorted_GX010162_72_927.jpg_gamma.jpg_gamma,Prawn_0,26.89266666666667,0.8612182585668335,0.4972245934145821,27.774,25.724,27.18,"(2383.985448, 1691.9861076, 216.9985968, 21.0016278)","(2388.0000815, 1679.9977945, 222.997852, 49.003725)","(2384.0044696, 1707.9996056, 208.999206, 37.0000824)",-5.29,-12.2,-9.819,78.102,88.295,77.666,0.2942581907953586
843,carapace:undistorted_GX010162_153_2230.jpg_gamma.jpg_gamma,Prawn_1,39.26033333333334,3.135890552228434,1.810507254478291,38.171,43.528,36.082,"(3684.0046724, 1992.003832, 212.9973452, 204.9966488)","(3677.979855399999, 1997.9887134, 216.9973938, 216.9973938)","(3663.9819084, 1999.9856404, 232.9965132, 196.9961488)",-136.102,-135.0,-139.808,77.078,70.178,84.172,0.2942581907953586
844,carapace:undistorted_GX010162_153_2230.jpg_gamma.jpg_gamma,Prawn_2,40.24700000000001,6.344205282513065,3.662828627653164,35.642,49.218,35.881,"(2248.0029934, 2540.0052886, 77.000922, 265.0018718)","(2255.9911126, 2477.98518, 103.0002506, 331.0015548)","(2275.9856284, 2495.9859848, 60.99944839999999, 297.0009019999999)",-106.06,-107.176,-101.459,77.078,70.178,84.172,0.2942581907953586
853,carapace:undistorted_GX010162_163_2433.jpg_gamma.jpg_gamma,Prawn_0,36.19433333333333,3.527345208825218,2.036513705839976,31.808,40.445,36.33,"(4547.987353799999, 1139.9963202, 160.9976862, 201.0015126)","(4559.9894988, 1133.9973501, 181.0007421, 235.0009635)","(4543.998795, 1140.00075, 156.99915, 213.003)",128.66,127.569,126.347,80.523,72.993,72.45,0.2942581907953586
862,carapace:undistorted_GX010162_250_4175.jpg_gamma.jpg_gamma,Prawn_0,38.28033333333332,3.346749700165156,1.932246840300653,39.98,41.256,33.605,"(1700.0023808, 2356.00528, 153.0039552, 273.0020144000001)","(1698.006792, 2352.0018608, 132.9967584, 282.9973584)","(1747.995756, 2327.995956, 108.997044, 257.002512)",-60.803,-64.916,-67.126,77.936,75.472,82.68,0.2942581907953586
863,carapace:undistorted_GX010162_250_4175.jpg_gamma.jpg_gamma,Prawn_1,31.67733333333333,1.295453674286432,0.7479305275719615,33.361,30.21,31.461,"(3432.005283200001, 2267.9999488, 260.9998704, 0.9975808)","(3480.0063728, 2298.0016448, 228.9971424, 0.9962304)","(3431.997192, 2280.000216, 260.995956, 9.003852)",0.0,0.0,1.762,77.936,75.472,82.68,0.2942581907953586
882,carapace:undistorted_GX010163_61_864.jpg_gamma.jpg_gamma,Prawn_0,28.555,3.01473680443252,1.740559105574988,24.604,29.143,31.918,"(2736.004498499999, 1068.0069645, 193.0026945, 25.0012455)","(2712.01545, 1092.007515, 211.002771, 37.000971)","(2704.0003, 1063.9969, 229.001, 48.9976)",7.125,9.728,11.889,78.645,73.11,73.0,0.2942581907953586
891,carapace:undistorted_GX010169_121_1249,Prawn_0,35.57933333333333,2.619338635779819,1.512275866466266,33.139,39.213,34.386,"(2675.9890408, 999.9922359000001, 268.9967162, 141.0038414)","(2646.000599999999, 1007.9994, 312.9999, 138.9999)","(2663.9908493, 1035.9959345, 296.9985791, 105.0001428)",-27.582,-23.86,-19.359,91.241,87.0,91.241,0.2942581907953586
900,carapace:undistorted_GX010171_115_1483.jpg_gamma,Prawn_0,31.716,0.8875362903378466,0.5124193161421177,32.805,31.712,30.631,"(2549.9962176, 1949.9921512, 120.9950624, 324.9951811)","(2514.005347, 1968.0035097, 115.0001902, 289.0046397)","(2519.9896949, 1967.9918519, 108.9987727, 304.9943434)",110.323,111.595,109.558,105.323,97.673,105.323,0.2942581907953586
909,carapace:undistorted_GX010173_75_922.jpg_gamma,Prawn_0,35.125,1.045430373897118,0.6035795077885124,34.418,36.603,34.354,"(2156.011557, 684.0021720000001, 129.003903, 284.997888)","(2148.0043478, 708.0045898, 121.002278, 270.9998984)","(2146.998984, 728.996535, 109.000842, 256.001238)",-65.739,-66.038,-67.046,90.51,80.722,80.61,0.2942581907953586
918,carapace:undistorted_GX010174_62_790.jpg_gamma,Prawn_0,37.70966666666667,1.212265189176398,0.6999016333002058,38.404,36.005,38.72,"(3875.9813946, 1227.997269, 56.996622, 349.001055)","(3864.0150636, 1224.0024756, 57.00342240000001, 328.9988382)","(3850.0220289, 1221.0049763, 64.00095370000001, 340.0056231)",-80.858,-80.311,-79.472,91.782,92.418,89.051,0.2942581907953586
927,carapace:undistorted_GX010174_104_1236,Prawn_0,32.34433333333333,3.239925547841423,1.870571887200592,28.92,31.42,36.693,"(4343.985728, 1559.993536, 288.998, 48.995888)","(4368.0254742, 1560.0104088, 283.0001001, 61.0027128)","(4343.982333299999, 1559.9962359, 288.997047, 67.00318829999999)",-170.538,-167.989,-167.093,100.96,91.761,80.523,0.2942581907953586
936,carapace:undistorted_GX010174_166_2266.jpg_gamma,Prawn_0,35.99966666666667,0.7193405931051624,0.4153114850682906,36.976,35.264,35.759,"(3672.0159774, 1184.0044977, 305.0051771, 145.0018647)","(3677.988733199999, 1218.0003684, 307.0035628, 138.9949778)","(3707.978852000001, 1199.9958728, 289.000688, 138.9989712)",154.654,155.726,154.398,90.973,95.189,89.308,0.2942581907953586
937,carapace:undistorted_GX010174_166_2266.jpg_gamma,Prawn_1,40.28166666666667,2.88522816351767,1.665787256880416,40.738,36.542,43.565,"(2340.0166033, 1680.0074883, 360.9990586000001, 88.9988859)","(2375.9935912, 1691.9939939, 336.9976166999999, 91.00068399999999)","(2345.987198, 1697.9951424, 372.9948620000001, 115.0019116)",166.264,165.005,162.962,90.973,95.189,89.308,0.2942581907953586
946,carapace:undistorted_GX010175_82_852.jpg_gamma,Prawn_0,34.63733333333333,2.087284093957716,1.205094033521712,37.434,32.421,34.057,"(3251.9783467, 1203.990994, 48.99929030000001, 272.9971)","(3236.0188473, 1212.0056082, 57.0034368, 264.9977235)","(3255.9956046, 1208.0015532, 44.9982981, 244.9972053)",79.992,78.024,79.778,73.783,83.241,72.801,0.2942581907953586
955,carapace:undistorted_GX010175_215_2644.jpg_gamma,Prawn_0,43.782,6.524753481933244,3.767068179190107,43.036,52.12,36.19,"(3724.022442, 1224.0057585, 40.9975335, 297.0048165)","(3699.9820424, 1227.9946742, 64.998745, 372.9950266)","(3715.9796226, 1227.9938538, 36.99824580000001, 281.0010138)",82.304,80.238,82.674,69.405,72.422,78.006,0.2942581907953586
964,carapace:undistorted_GX010175_266_3372.jpg_gamma.jpg_gamma,Prawn_0,32.26466666666667,6.676118949076794,3.854459072391449,25.326,30.189,41.279,"(3607.9989693, 2047.9970698, 237.0025999, 60.9981944)","(3639.990836, 2111.9931198, 276.9962286, 76.99871199999998)","(3620.0021424, 2088.0012912, 336.9973472, 81.0028632)",-165.735,-164.604,-166.608,96.151,94.826,83.672,0.2942581907953586
973,carapace:undistorted_GX010177_232_3047,Prawn_0,38.13666666666666,2.792124201312603,1.6120336592387,39.172,34.319,40.919,"(1986.0060411, 1127.9987154, 384.996321, 49.001328)","(2019.9958636, 1147.997668, 324.9987944, 33.0045772)","(1998.0022491, 1133.9973755, 366.9963902000001, 49.00261520000001)",172.875,174.359,172.528,98.793,94.868,90.211,0.2942581907953586
982,carapace:undistorted_GX010178_107_2118,Prawn_0,33.58799999999999,3.838516466900548,2.216168515453842,35.239,37.241,28.284,"(2715.9962544, 967.9953063999999, 208.9993734, 216.9982094)","(2699.984008, 947.9923800000001, 217.0026944, 217.0026944)","(2739.9893025, 983.997235, 172.994698, 197.002276)",-133.919,-135.0,-131.269,85.094,82.024,92.195,0.2942581907953586
983,carapace:undistorted_GX010178_107_2118,Prawn_1,35.447,1.560115594007915,0.9007331581674024,37.652,34.411,34.278,"(3567.999929399999, 1243.9976954, 17.0017812, 321.0000962)","(3551.9837008, 1259.9952712, 13.000804, 282.9992048)","(3543.9850195, 1247.9976175, 4.996969, 316.9940685)",-87.138,-87.563,-89.275,85.094,82.024,92.195,0.2942581907953586
992,carapace:undistorted_GX010178_114_2258,Prawn_0,50.45366666666666,4.332128986486385,2.501155836512095,45.412,49.96,55.989,"(4732.0119126, 300.003543, 321.0027156, 60.9972552)","(4668.025032, 300.004452, 373.0023, 55.00043999999999)","(4664.003896200001, 287.9973393, 360.9975039, 65.0000571)",-10.62,-8.259,-10.081,71.694,75.24,65.307,0.2942581907953586
1001,carapace:undistorted_GX010178_172_3604.jpg_gamma,Prawn_0,46.63933333333333,2.047092463851001,1.18188938506043,43.848,48.7,47.37,"(3575.9874654, 827.9953038000001, 305.0023032, 17.0024274)","(3563.9946252, 827.996967, 331.0017579, 25.002288)","(3587.9831712, 835.9979976, 316.996416, 1.00062)",-176.987,-175.84,180.0,69.426,67.941,66.708,0.2942581907953586
1010,carapace:undistorted_GX010178_189_3987.jpg_gamma,Prawn_0,37.25899999999999,2.018867174102017,1.165593506425899,39.446,34.576,37.755,"(1576.0006995, 375.9993696, 65.00259630000001, 289.000152)","(1567.99518, 411.9946439999999, 53.00320199999999, 265.000446)","(1567.9895352, 379.9939836, 53.00126479999999, 273.001256)",-77.471,-78.857,-79.177,74.793,77.82,73.348,0.2942581907953586
1011,carapace:undistorted_GX010178_189_3987.jpg_gamma,Prawn_1,42.73233333333334,2.23780045779084,1.291994696698209,43.858,39.608,44.731,"(4411.9941942, 848.003034, 5.003651700000001, 328.9994484)","(4379.98197, 859.9966019999998, 13.003722, 308.999874)","(4371.9735532, 835.9911648, 8.9997996, 328.9951192)",-90.699,-92.231,-91.397,74.793,77.82,73.348,0.2942581907953586
1020,carapace:undistorted_GX010179_88_1697.jpg_gamma,Prawn_0,34.012,2.740832476943212,1.582420368366832,35.25,30.212,36.574,"(3775.9847196, 1299.9939867, 61.0030902, 325.0008336)","(3756.0013285, 1319.9999036, 49.0038847, 293.0046386)","(3760.010308, 1300.0064918, 40.9990602, 313.0016358)",-79.509,-80.665,-82.694,93.477,97.949,86.006,0.2942581907953586
1029,carapace:undistorted_GX010179_200_3927.jpg_gamma,Prawn_0,40.16566666666667,3.784095165587436,2.184748362491068,45.053,35.834,39.61,"(4051.980646399999, 939.9929895999999, 324.9987950999999, 176.9975307)","(4109.9848143, 971.9959676999999, 264.9970446, 126.9964581)","(4091.989356, 959.9994767999999, 260.9979372, 129.0027648)",-28.511,-25.514,-26.211,81.841,81.633,73.164,0.2942581907953586
1038,carapace:undistorted_GX010180_91_1563,Prawn_0,33.507,2.080084613663588,1.200937411635872,33.031,31.231,36.259,"(3036.0157773, 1868.0088228, 125.0025138, 261.0018302999999)","(3030.012117, 1896.0030855, 126.999009, 258.999282)","(3019.9879263, 1851.9928933, 133.0027029, 284.9983887)",64.502,63.97,65.072,87.207,91.935,86.371,0.2942581907953586
1057,carapace:undistorted_GX010180_99_1788,Prawn_0,35.41566666666667,4.152173433543237,2.397258449578201,39.88,36.487,29.88,"(2300.004483, 1040.00148, 32.99944199999999, 312.9992355)","(2285.9993264, 1038.0014032, 43.0004502, 294.9962742)","(2292.0043236, 1074.00621, 24.99960339999999, 241.0036032)",-84.144,-81.87,-84.289,78.645,81.394,80.722,0.2942581907953586
1066,carapace:undistorted_GX010181_101_1542,Prawn_0,36.15233333333333,1.794139781498518,1.035847085811986,38.227,36.38,33.85,"(4055.9931435, 743.9948695, 93.00031, 276.9993685)","(4043.984071599999, 743.9930175999999, 96.99926239999999, 276.997314)","(4031.990047499999, 714.00195, 85.00395749999998, 283.0017225)",-108.435,-109.179,-106.587,76.105,80.324,86.925,0.2942581907953586
1075,carapace:undistorted_GX010183_37_685.jpg_gamma,Prawn_0,34.17233333333333,0.8383318091437445,0.4840110956793669,33.096,34.28,35.141,"(3451.984050900001, 147.9985962, 96.9968601, 216.9984243)","(3426.0036874, 126.0019859, 102.9991368, 229.0011227)","(3439.983554, 119.9985955, 96.9991624, 233.0023339)",-66.038,-65.898,-67.521,71.421,72.863,71.449,0.2942581907953586
1076,carapace:undistorted_GX010183_37_685.jpg_gamma,Prawn_1,26.57566666666667,3.196369746377216,1.845424933500462,24.399,24.233,31.095,"(4227.980358000001, 1039.9968915, 172.9959462, 28.996926)","(4206.0093887, 1032.0023868, 175.0023534, 31.0032065)","(4235.9825732, 1031.9950662, 216.9977579, 53.0008682)",170.754,170.218,166.464,71.421,72.863,71.449,0.2942581907953586
1077,carapace:undistorted_GX010183_37_685.jpg_gamma,Prawn_2,39.201,2.80588952027695,1.619981069848247,38.939,35.903,42.761,"(1039.9968915, 2155.9928691, 181.0022403, 212.9988483)","(1062.0000839, 2172.0023122, 156.9979061, 211.0039617)","(1019.9987791, 2115.9907146, 212.9966139, 220.9989019)",-49.667,-53.393,-46.061,71.421,72.863,71.449,0.2942581907953586
1086,carapace:undistorted_GX010183_80_1633.jpg_gamma,Prawn_0,39.56533333333334,2.045577397433031,1.181014661056174,41.73,36.821,40.145,"(364.0008550000001, 1448.0027236, 60.9995292, 316.9986906)","(318.0012989, 1500.0070396, 73.0041265, 289.0012058)","(368.0012446, 1451.9999435, 53.0027057, 312.9972475)",-100.751,-104.036,-99.462,77.078,80.623,78.791,0.2942581907953586
1087,carapace:undistorted_GX010183_80_1633.jpg_gamma,Prawn_1,35.72666666666667,2.216435777448912,1.279659792751647,34.318,34.006,38.856,"(2732.0065866, 1332.0003336, 249.000479, 93.00231480000001)","(2694.017545, 1338.0031834, 253.0030363, 109.002296)","(2624.0081894, 1368.0008584, 293.0000917, 92.9970173)",20.353,23.199,17.488,77.078,80.623,78.791,0.2942581907953586
1096,carapace:undistorted_GX010183_128_2852.jpg_gamma,Prawn_0,32.74633333333333,1.552567193035101,0.8963750868337973,34.761,30.983,32.495,"(3943.98895, 1279.9998518, 236.9997988, 124.9958812)","(3960.014408, 1314.003236, 234.999772, 91.002632)","(3972.023224999999, 1316.00485, 217.002875, 93.00019999999999)",-27.719,-21.038,-23.07,76.694,80.92,72.25,0.2942581907953586
1097,carapace:undistorted_GX010183_128_2852.jpg_gamma,Prawn_1,28.57433333333333,2.866557788630041,1.655007910913172,25.229,28.264,32.23,"(432.0019632, 2183.9920298, 193.000451, 25.002244)","(419.999076, 2190.010788, 229.0036, 19.000016)","(435.99985, 2204.01515, 232.999025, 21.003075)",7.125,4.514,4.927,76.694,80.92,72.25,0.2942581907953586
